Date,Open,High,Low,Close,Adj Close,Volume
2015-03-23,7823.439941,7889.250000,7798.390137,7877.959961,7875.934570,915800
2015-03-30,7935.479980,8007.979980,7899.410156,7993.089844,7991.035156,520500
2015-04-06,8009.450195,8136.970215,8006.799805,8127.479980,8125.390625,812700
2015-04-13,8129.879883,8130.470215,7826.799805,7946.890137,7944.847168,1245600
2015-04-20,7936.250000,7947.250000,7776.709961,7947.250000,7945.207031,1068000
2015-04-27,7956.319824,7964.529785,7693.910156,7714.819824,7712.836426,888400
2015-05-04,7713.419922,7919.209961,7689.910156,7763.209961,7761.214355,876100
2015-05-11,7762.850098,7900.879883,7715.270020,7881.950195,7879.923828,810500
2015-05-18,7881.950195,7923.129883,7788.029785,7810.169922,7808.162109,873200
2015-05-25,7810.310059,7832.709961,7468.580078,7580.459961,7578.511230,1338400
2015-06-01,7580.459961,7670.370117,7491.819824,7526.700195,7524.765137,759700
2015-06-08,7522.240234,7522.240234,7272.359863,7503.720215,7501.791016,608900
2015-06-15,7505.970215,7660.149902,7453.689941,7601.169922,7599.215820,862500
2015-06-22,7611.299805,7643.330078,7546.620117,7622.049805,7620.090332,622900
2015-06-29,7577.169922,7630.899902,7484.520020,7535.299805,7533.362793,588700
2015-07-06,7537.229980,7537.620117,7239.020020,7392.589844,7390.689453,568500
2015-07-13,7393.640137,7617.129883,7374.819824,7617.129883,7615.171875,394000
2015-07-20,7606.450195,7665.520020,7535.799805,7665.520020,7663.549316,513300
2015-07-27,7631.540039,7635.410156,7467.129883,7550.000000,7548.059082,513300
2015-08-03,7563.439941,7697.330078,7508.839844,7532.520020,7530.583496,706800
2015-08-10,7526.419922,7572.270020,7394.509766,7408.439941,7406.535645,703400
2015-08-17,7411.069824,7432.770020,7265.990234,7278.979980,7277.108887,520500
2015-08-24,7112.479980,7116.160156,6603.189941,7098.810059,7096.985352,1181000
2015-08-31,7065.089844,7139.740234,6887.410156,7051.779785,7049.966797,497500
2015-09-07,7006.410156,7006.410156,6862.799805,6911.379883,6909.603027,548700
2015-09-14,6922.029785,7209.589844,6922.029785,7131.910156,7130.076660,676100
2015-09-21,7159.729980,7159.729980,6853.080078,6917.549805,6915.771484,480900
2015-09-28,6922.580078,6953.589844,6720.819824,6850.609863,6848.848633,630000
2015-10-05,6842.620117,7163.270020,6842.620117,7138.910156,7137.074707,774100
2015-10-12,7164.089844,7180.049805,6924.770020,7055.740234,7053.926270,582000
2015-10-19,7064.770020,7255.080078,7029.529785,7236.379883,7234.519531,611600
2015-10-26,7294.629883,7377.479980,7134.259766,7134.259766,7132.425781,619000
2015-11-02,7206.879883,7239.930176,7078.350098,7118.200195,7116.370117,84300
